140.3090 	EXP 	New trial (rep=0, index=23): OrderedDict([('Onset', 98), ('Condition', 'vend.png'), ('Dur', 2), ('p_onset', 4), ('p_offset', 0)])
140.4429 	DATA 	start trial
140.5746 	EXP 	CStest: tex = 'vend.png'
140.5746 	EXP 	CStest: autoDraw = True
142.6584 	EXP 	CStest: autoDraw = False
142.6584 	EXP 	CStest: autoDraw = False
142.7748 	DATA 	end trial
142.7750 	EXP 	New trial (rep=0, index=24): OrderedDict([('Onset', 100), ('Condition', 'CByellow.png'), ('Dur', 4), ('p_onset', 140), ('p_offset', 141)])
142.8707 	DATA 	start trial
143.0084 	EXP 	CStest: tex = 'CByellow.png'
143.0084 	EXP 	CStest: autoDraw = True
147.0750 	EXP 	CStest: autoDraw = False
147.0750 	EXP 	CStest: autoDraw = False
147.1911 	DATA 	end trial
147.1913 	EXP 	New trial (rep=0, index=25): OrderedDict([('Onset', 104), ('Condition', 'vend.png'), ('Dur', 2), ('p_onset', 4), ('p_offset', 0)])
147.3152 	DATA 	start trial
147.4583 	EXP 	CStest: tex = 'vend.png'
147.4583 	EXP 	CStest: autoDraw = True
149.5416 	EXP 	CStest: autoDraw = False
149.5416 	EXP 	CStest: autoDraw = False
149.6582 	DATA 	end trial
149.6583 	EXP 	New trial (rep=0, index=26): OrderedDict([('Onset', 106), ('Condition', 'CBgreen.png'), ('Dur', 4), ('p_onset', 134), ('p_offset', 135)])
149.7658 	DATA 	start trial
149.8917 	EXP 	CStest: tex = 'CBgreen.png'
149.8917 	EXP 	CStest: autoDraw = True
150.5087 	DATA 	Keypress: n
150.5088 	DATA 	tilt right
150.8251 	DATA 	Keypress: n
150.8252 	DATA 	tilt right
151.0918 	DATA 	Keypress: n
151.0918 	DATA 	tilt right
151.3417 	DATA 	Keypress: n
151.3418 	DATA 	tilt right
151.6084 	DATA 	Keypress: n
151.6085 	DATA 	tilt right
151.8584 	DATA 	Keypress: n
151.8585 	DATA 	tilt right
152.1251 	DATA 	Keypress: n
152.1252 	DATA 	tilt right
152.4084 	DATA 	Keypress: n
152.4085 	DATA 	tilt right
152.6917 	DATA 	Keypress: n
152.6918 	DATA 	tilt right
152.9751 	DATA 	Keypress: n
152.9752 	DATA 	tilt right
153.2584 	DATA 	Keypress: n
153.2585 	DATA 	tilt right
153.5084 	DATA 	Keypress: n
153.5085 	DATA 	tilt right
153.7917 	DATA 	Keypress: n
153.7918 	DATA 	tilt right
153.9750 	EXP 	CStest: autoDraw = False
153.9750 	EXP 	CStest: autoDraw = False
154.0411 	DATA 	Keypress: n
154.0919 	DATA 	end trial
154.0921 	EXP 	New trial (rep=0, index=27): OrderedDict([('Onset', 110), ('Condition', 'vend.png'), ('Dur', 2), ('p_onset', 4), ('p_offset', 0)])
154.2335 	DATA 	start trial
154.3750 	EXP 	CStest: tex = 'vend.png'
154.3750 	EXP 	CStest: autoDraw = True
156.4578 	EXP 	CStest: autoDraw = False
156.4578 	EXP 	CStest: autoDraw = False
156.6471 	DATA 	end trial
156.6474 	EXP 	New trial (rep=0, index=28): OrderedDict([('Onset', 112), ('Condition', 'CBblue.png'), ('Dur', 4), ('p_onset', 132), ('p_offset', 133)])
156.7577 	DATA 	start trial
156.8917 	EXP 	CStest: tex = 'CBblue.png'
156.8917 	EXP 	CStest: autoDraw = True
159.2917 	DATA 	Keypress: n
159.2918 	DATA 	tilt right
159.5927 	DATA 	Keypress: n
159.6084 	DATA 	tilt right
159.8584 	DATA 	Keypress: n
159.8584 	DATA 	tilt right
160.1084 	DATA 	Keypress: n
160.1084 	DATA 	tilt right
160.3417 	DATA 	Keypress: n
160.3418 	DATA 	tilt right
160.6084 	DATA 	Keypress: n
